Наименование;"Наименование артикула";"Код артикула";Валюта;Цена;"Доступен для заказа";"Зачеркнутая цена";"Закупочная цена";"В наличии";"В наличии @Москва";"Краткое описание";Описание;Наклейка;Статус;"Тип товаров";Теги;"Облагается налогом";Заголовок;"META Keywords";"META Description";"Ссылка на витрину";"Адрес видео на YouTube или Vimeo";"Дополнительные параметры";Пол;"Страна бренда";"Размеры ДхШхВ";Объем;Материал;Цвет;Вес;Бренд;"Отделение для ноутбука";"С рисунком";Изображения;Изображения;Изображения;Изображения;Изображения;Изображения;Изображения;Изображения;Изображения;Изображения;Изображения;Изображения;Изображения;Изображения;Изображения;Изображения;Изображения;Изображения;Изображения
"Рюкзак Asgard Р-5437 Шотландка беж-хаки";;Р-5437;RUB;2380;1;0;1560;2;2;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5437--10;;;унисекс;Российские;"40 * 30 * 16 см";"15 л";Хлопок;{бежевый,11,16447975,2,};"0.5 кг";Asgard;14'';;http://goldentrek.ru/wa-data/public/shop/products/91/34/3491/images/12188/12188.970.jpg;;;;;;;;;;;;;;;;;
"Рюкзак Asgard Р-5437 Шотландка серо-черная";;Р-5437;RUB;2380;1;0;1560;1;1;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5437--11;;;унисекс;Российские;"40 * 30 * 16 см";"15 л";Хлопок;{серый,черный,11,11052710,12,19,};"0.5 кг";Asgard;14'';;http://goldentrek.ru/wa-data/public/shop/products/92/34/3492/images/12190/12190.970.jpg;;;;;;;;;;;;;;;;;
"Рюкзак Asgard Р-5437 Шотландка сине-зеленая";;Р-5437;RUB;2380;1;0;1560;1;1;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5437--12;;;унисекс;Российские;"40 * 30 * 16 см";"15 л";Хлопок;{синий,зеленый,11,Сапфировый,9,14,255,};"0.5 кг";Asgard;14'';;http://goldentrek.ru/wa-data/public/shop/products/93/34/3493/images/12192/12192.970.jpg;;;;;;;;;;;;;;;;;
"Рюкзак Asgard Р-5437 Шотландка хаки-черная";;Р-5437;RUB;2380;1;0;1560;2;2;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5437--13;;;унисекс;Российские;"40 * 30 * 16 см";"15 л";Хлопок;{коричневый,черный,11,9849600,8,};"0.5 кг";Asgard;14'';;http://goldentrek.ru/wa-data/public/shop/products/94/34/3494/images/12194/12194.970.jpg;;;;;;;;;;;;;;;;;
"Рюкзак Asgard Р-5437 Шотландка черно-серая";;Р-5437;RUB;2380;1;0;1560;1;1;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5437--14;;;унисекс;Российские;"40 * 30 * 16 см";"15 л";Хлопок;{серый,черный,11,11052710,12,19,};"0.5 кг";Asgard;14'';;http://goldentrek.ru/wa-data/public/shop/products/95/34/3495/images/12196/12196.970.jpg;;;;;;;;;;;;;;;;;
"Рюкзак Asgard Р-5437 Этно черный";;Р-5437;RUB;2380;1;0;1560;9;9;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5437--15;;;унисекс;Российские;"40 * 30 * 16 см";"15 л";Хлопок;{черный,0,13,20,11,};"0.5 кг";Asgard;14'';;http://goldentrek.ru/wa-data/public/shop/products/96/34/3496/images/12198/12198.970.jpg;;;;;;;;;;;;;;;;;
"Рюкзак Asgard Р-5437 ЭтноПолосы беж-бирюз-кирпич";;Р-5437;RUB;2380;1;0;1560;4;4;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5437--16;;;унисекс;Российские;"40 * 30 * 16 см";"15 л";Хлопок;{коричневый,11,9849600,8,};"0.5 кг";Asgard;14'';;http://goldentrek.ru/wa-data/public/shop/products/97/34/3497/images/12200/12200.970.jpg;;;;;;;;;;;;;;;;;
"Рюкзак Asgard Р-5437 ЭтноПолосы коричн-бордо";;Р-5437;RUB;2380;1;0;1560;10;10;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5437--17;;;унисекс;Российские;"40 * 30 * 16 см";"15 л";Хлопок;{коричневый,11,9849600,8,};"0.5 кг";Asgard;14'';;http://goldentrek.ru/wa-data/public/shop/products/98/34/3498/images/12202/12202.970.jpg;;;;;;;;;;;;;;;;;
"Рюкзак Asgard Р-5437 ЭтноРомб хаки-коричневый";;Р-5437;RUB;2380;1;0;1560;1;1;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5437--18;;;унисекс;Российские;"40 * 30 * 16 см";"15 л";Хлопок;{коричневый,11,9849600,8,};"0.5 кг";Asgard;14'';;http://goldentrek.ru/wa-data/public/shop/products/99/34/3499/images/12204/12204.970.jpg;;;;;;;;;;;;;;;;;
"Рюкзак Asgard Р-5437 ЭтноУзор фиолет-розов";;Р-5437;RUB;2380;1;0;1560;10;10;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5437--19;;;унисекс;Российские;"40 * 30 * 16 см";"15 л";Хлопок;{фиолетовый,разноцветный,11,9109759,18,};"0.5 кг";Asgard;14'';;http://goldentrek.ru/wa-data/public/shop/products/00/35/3500/images/12206/12206.970.jpg;;;;;;;;;;;;;;;;;
"Рюкзак Asgard Р-5437 Якорь бежевый";;Р-5437;RUB;2380;1;0;1560;2;2;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5437--20;;;унисекс;Российские;"40 * 30 * 16 см";"15 л";Хлопок;{бежевый,11,16447975,2,};"0.5 кг";Asgard;14'';;http://goldentrek.ru/wa-data/public/shop/products/01/35/3501/images/12208/12208.970.jpg;;;;;;;;;;;;;;;;;
"Рюкзак Asgard Р-5437 Якорь серый";;Р-5437;RUB;2380;1;0;1560;6;6;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5437--21;;;унисекс;Российские;"40 * 30 * 16 см";"15 л";Хлопок;{серый,11,11052710,12,19,};"0.5 кг";Asgard;14'';;http://goldentrek.ru/wa-data/public/shop/products/02/35/3502/images/12210/12210.970.jpg;;;;;;;;;;;;;;;;;
"Рюкзак Asgard Р-5437 Якорь синий";;Р-5437;RUB;2380;1;0;1560;9;9;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5437--22;;;унисекс;Российские;"40 * 30 * 16 см";"15 л";Хлопок;{синий,11,Сапфировый,9,14,255,};"0.5 кг";Asgard;14'';;http://goldentrek.ru/wa-data/public/shop/products/03/35/3503/images/12212/12212.970.jpg;;;;;;;;;;;;;;;;;
"Рюкзак Asgard Р-5445 Бежевый темный";;Р-5445;RUB;2520;1;0;1680;4;4;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5445--1;;;унисекс;Российские;"42 * 31 * 15 см";"16 л";Брезент;{бежевый,11,16447975,2,};"0.6 кг";Asgard;14'';;http://goldentrek.ru/wa-data/public/shop/products/53/35/3553/images/12486/12486.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/53/35/3553/images/12481/12481.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/53/35/3553/images/12482/12482.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/53/35/3553/images/12483/12483.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/53/35/3553/images/12484/12484.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/53/35/3553/images/12485/12485.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/53/35/3553/images/12479/12479.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/53/35/3553/images/12480/12480.970.jpg;;;;;;;;;;
"Рюкзак Asgard Р-5445 БордоW";;Р-5445;RUB;2520;1;0;1680;0;0;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5445--2;;;унисекс;Российские;"42 * 31 * 15 см";"16 л";Брезент;{красный,11,8,16711680,6,};"0.6 кг";Asgard;14'';;http://goldentrek.ru/wa-data/public/shop/products/54/35/3554/images/12495/12495.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/54/35/3554/images/12488/12488.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/54/35/3554/images/12489/12489.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/54/35/3554/images/12490/12490.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/54/35/3554/images/12491/12491.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/54/35/3554/images/12492/12492.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/54/35/3554/images/12493/12493.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/54/35/3554/images/12494/12494.970.jpg;;;;;;;;;;
"Рюкзак Asgard Р-5445 Голубой светлый - черный";;Р-5445;RUB;2520;1;0;1680;2;2;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5445--3;;;женский;Российские;"42 * 31 * 15 см";"16 л";Брезент;{голубой,11,12,15,11397629,};"0.6 кг";Asgard;14'';;http://goldentrek.ru/wa-data/public/shop/products/55/35/3555/images/12504/12504.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/55/35/3555/images/12497/12497.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/55/35/3555/images/12498/12498.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/55/35/3555/images/12499/12499.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/55/35/3555/images/12500/12500.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/55/35/3555/images/12501/12501.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/55/35/3555/images/12502/12502.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/55/35/3555/images/12503/12503.970.jpg;;;;;;;;;;
"Рюкзак Asgard Р-5445 ГорчичныйW";;Р-5445;RUB;2520;1;0;1680;6;6;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5445--4;;;унисекс;Российские;"42 * 31 * 15 см";"16 л";Брезент;{оранжевый,11,16,16749568,5,};"0.6 кг";Asgard;14'';;http://goldentrek.ru/wa-data/public/shop/products/56/35/3556/images/12513/12513.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/56/35/3556/images/12506/12506.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/56/35/3556/images/12507/12507.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/56/35/3556/images/12508/12508.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/56/35/3556/images/12509/12509.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/56/35/3556/images/12510/12510.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/56/35/3556/images/12511/12511.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/56/35/3556/images/12512/12512.970.jpg;;;;;;;;;;
"Рюкзак Asgard Р-5445 Зеленый W";;Р-5445;RUB;2520;1;0;1680;5;5;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5445--5;;;унисекс;Российские;"42 * 31 * 15 см";"16 л";Брезент;{зеленый,11,3910715,10,17,};"0.6 кг";Asgard;14'';;http://goldentrek.ru/wa-data/public/shop/products/57/35/3557/images/12522/12522.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/57/35/3557/images/12515/12515.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/57/35/3557/images/12516/12516.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/57/35/3557/images/12517/12517.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/57/35/3557/images/12518/12518.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/57/35/3557/images/12519/12519.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/57/35/3557/images/12520/12520.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/57/35/3557/images/12521/12521.970.jpg;;;;;;;;;;
"Рюкзак Asgard Р-5445 Зеленый темныйW";;Р-5445;RUB;2520;1;0;1680;4;4;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5445--6;;;унисекс;Российские;"42 * 31 * 15 см";"16 л";Брезент;{зеленый,11,3910715,10,17,};"0.6 кг";Asgard;14'';;http://goldentrek.ru/wa-data/public/shop/products/58/35/3558/images/12531/12531.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/58/35/3558/images/12524/12524.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/58/35/3558/images/12525/12525.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/58/35/3558/images/12526/12526.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/58/35/3558/images/12527/12527.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/58/35/3558/images/12528/12528.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/58/35/3558/images/12529/12529.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/58/35/3558/images/12530/12530.970.jpg;;;;;;;;;;
"Рюкзак Asgard Р-5445 КапучиноW";;Р-5445;RUB;2520;1;0;1680;6;6;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5445--7;;;унисекс;Российские;"42 * 31 * 15 см";"16 л";Брезент;{коричневый,фиолетовый,11,9109759,18,};"0.6 кг";Asgard;14'';;http://goldentrek.ru/wa-data/public/shop/products/59/35/3559/images/12540/12540.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/59/35/3559/images/12533/12533.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/59/35/3559/images/12534/12534.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/59/35/3559/images/12535/12535.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/59/35/3559/images/12536/12536.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/59/35/3559/images/12537/12537.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/59/35/3559/images/12538/12538.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/59/35/3559/images/12539/12539.970.jpg;;;;;;;;;;
"Рюкзак Asgard Р-5445 КирпичW";;Р-5445;RUB;2520;1;0;1680;2;2;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5445--8;;;унисекс;Российские;"42 * 31 * 15 см";"16 л";Брезент;{красный,11,8,16711680,6,};"0.6 кг";Asgard;14'';;http://goldentrek.ru/wa-data/public/shop/products/60/35/3560/images/12549/12549.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/60/35/3560/images/12542/12542.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/60/35/3560/images/12543/12543.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/60/35/3560/images/12544/12544.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/60/35/3560/images/12545/12545.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/60/35/3560/images/12546/12546.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/60/35/3560/images/12547/12547.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/60/35/3560/images/12548/12548.970.jpg;;;;;;;;;;
"Рюкзак Asgard Р-5445 КоричневыйW";;Р-5445;RUB;2520;1;0;1680;4;4;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5445--9;;;унисекс;Российские;"42 * 31 * 15 см";"16 л";Брезент;{коричневый,11,9849600,8,};"0.6 кг";Asgard;14'';;http://goldentrek.ru/wa-data/public/shop/products/61/35/3561/images/12558/12558.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/61/35/3561/images/12551/12551.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/61/35/3561/images/12552/12552.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/61/35/3561/images/12553/12553.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/61/35/3561/images/12554/12554.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/61/35/3561/images/12555/12555.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/61/35/3561/images/12556/12556.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/61/35/3561/images/12557/12557.970.jpg;;;;;;;;;;
"Рюкзак Asgard Р-5445 КрасныйW";;Р-5445;RUB;2520;1;0;1680;2;2;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5445--10;;;унисекс;Российские;"42 * 31 * 15 см";"16 л";Брезент;{красный,11,8,16711680,6,};"0.6 кг";Asgard;14'';;http://goldentrek.ru/wa-data/public/shop/products/62/35/3562/images/12567/12567.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/62/35/3562/images/12560/12560.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/62/35/3562/images/12561/12561.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/62/35/3562/images/12562/12562.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/62/35/3562/images/12563/12563.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/62/35/3562/images/12564/12564.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/62/35/3562/images/12565/12565.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/62/35/3562/images/12566/12566.970.jpg;;;;;;;;;;
"Рюкзак Asgard Р-5445 Малиновый";;Р-5445;RUB;2520;1;0;1680;2;2;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5445--11;;;унисекс;Российские;"42 * 31 * 15 см";"16 л";Брезент;{розовый,11,10,16730613,7,};"0.6 кг";Asgard;14'';;http://goldentrek.ru/wa-data/public/shop/products/63/35/3563/images/12576/12576.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/63/35/3563/images/12569/12569.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/63/35/3563/images/12570/12570.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/63/35/3563/images/12571/12571.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/63/35/3563/images/12572/12572.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/63/35/3563/images/12573/12573.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/63/35/3563/images/12574/12574.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/63/35/3563/images/12575/12575.970.jpg;;;;;;;;;;
"Рюкзак Asgard Р-5445 МолокоW";;Р-5445;RUB;2520;1;0;1680;4;4;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5445--12;;;унисекс;Российские;"42 * 31 * 15 см";"16 л";Брезент;{бежевый,11,16447975,2,};"0.6 кг";Asgard;14'';;http://goldentrek.ru/wa-data/public/shop/products/64/35/3564/images/12585/12585.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/64/35/3564/images/12578/12578.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/64/35/3564/images/12579/12579.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/64/35/3564/images/12580/12580.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/64/35/3564/images/12581/12581.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/64/35/3564/images/12582/12582.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/64/35/3564/images/12583/12583.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/64/35/3564/images/12584/12584.970.jpg;;;;;;;;;;
"Рюкзак Asgard Р-5445 Мята";;Р-5445;RUB;2520;1;0;1680;4;4;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5445--13;;;унисекс;Российские;"42 * 31 * 15 см";"16 л";Брезент;{голубой,11,12,15,11397629,};"0.6 кг";Asgard;14'';;http://goldentrek.ru/wa-data/public/shop/products/65/35/3565/images/12594/12594.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/65/35/3565/images/12587/12587.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/65/35/3565/images/12588/12588.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/65/35/3565/images/12589/12589.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/65/35/3565/images/12590/12590.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/65/35/3565/images/12591/12591.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/65/35/3565/images/12592/12592.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/65/35/3565/images/12593/12593.970.jpg;;;;;;;;;;
"Рюкзак Asgard Р-5445 ОливковыйW";;Р-5445;RUB;2520;1;0;1680;3;3;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5445--14;;;унисекс;Российские;"42 * 31 * 15 см";"16 л";Брезент;{зеленый,11,3910715,10,17,};"0.6 кг";Asgard;14'';;http://goldentrek.ru/wa-data/public/shop/products/66/35/3566/images/12603/12603.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/66/35/3566/images/12596/12596.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/66/35/3566/images/12597/12597.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/66/35/3566/images/12598/12598.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/66/35/3566/images/12599/12599.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/66/35/3566/images/12600/12600.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/66/35/3566/images/12601/12601.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/66/35/3566/images/12602/12602.970.jpg;;;;;;;;;;
"Рюкзак Asgard Р-5445 Песочный";;Р-5445;RUB;2520;1;0;1691;0;0;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5445--15;;;унисекс;Российские;"42 * 31 * 15 см";"16 л";Брезент;{бежевый,11,16447975,2,};"0.6 кг";Asgard;14'';;http://goldentrek.ru/wa-data/public/shop/products/67/35/3567/images/12612/12612.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/67/35/3567/images/12605/12605.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/67/35/3567/images/12606/12606.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/67/35/3567/images/12607/12607.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/67/35/3567/images/12608/12608.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/67/35/3567/images/12609/12609.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/67/35/3567/images/12610/12610.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/67/35/3567/images/12611/12611.970.jpg;;;;;;;;;;
"Рюкзак Asgard Р-5445 Серо-зеленый W";;Р-5445;RUB;2520;1;0;1680;6;6;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5445--16;;;унисекс;Российские;"42 * 31 * 15 см";"16 л";Брезент;{зеленый,серый,11,11052710,12,19,};"0.6 кг";Asgard;14'';;http://goldentrek.ru/wa-data/public/shop/products/68/35/3568/images/12621/12621.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/68/35/3568/images/12614/12614.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/68/35/3568/images/12615/12615.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/68/35/3568/images/12616/12616.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/68/35/3568/images/12617/12617.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/68/35/3568/images/12618/12618.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/68/35/3568/images/12619/12619.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/68/35/3568/images/12620/12620.970.jpg;;;;;;;;;;
"Рюкзак Asgard Р-5445 Серо-синий W";;Р-5445;RUB;2520;1;0;1680;5;5;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5445--17;;;унисекс;Российские;"42 * 31 * 15 см";"16 л";Брезент;{синий,11,Сапфировый,9,14,255,};"0.6 кг";Asgard;14'';;http://goldentrek.ru/wa-data/public/shop/products/69/35/3569/images/12630/12630.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/69/35/3569/images/12623/12623.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/69/35/3569/images/12624/12624.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/69/35/3569/images/12625/12625.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/69/35/3569/images/12626/12626.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/69/35/3569/images/12627/12627.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/69/35/3569/images/12628/12628.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/69/35/3569/images/12629/12629.970.jpg;;;;;;;;;;
"Рюкзак Asgard Р-5445 Синий W";;Р-5445;RUB;2520;1;0;1680;5;5;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5445--18;;;унисекс;Российские;"42 * 31 * 15 см";"16 л";Брезент;{синий,11,Сапфировый,9,14,255,};"0.6 кг";Asgard;14'';;http://goldentrek.ru/wa-data/public/shop/products/70/35/3570/images/12639/12639.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/70/35/3570/images/12632/12632.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/70/35/3570/images/12633/12633.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/70/35/3570/images/12634/12634.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/70/35/3570/images/12635/12635.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/70/35/3570/images/12636/12636.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/70/35/3570/images/12637/12637.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/70/35/3570/images/12638/12638.970.jpg;;;;;;;;;;
"Рюкзак Asgard Р-5445 Синий темныйW";;Р-5445;RUB;2520;1;0;1680;5;5;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5445--19;;;унисекс;Российские;"42 * 31 * 15 см";"16 л";Брезент;{синий,11,Сапфировый,9,14,255,};"0.6 кг";Asgard;14'';;http://goldentrek.ru/wa-data/public/shop/products/71/35/3571/images/12648/12648.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/71/35/3571/images/12641/12641.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/71/35/3571/images/12642/12642.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/71/35/3571/images/12643/12643.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/71/35/3571/images/12644/12644.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/71/35/3571/images/12645/12645.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/71/35/3571/images/12646/12646.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/71/35/3571/images/12647/12647.970.jpg;;;;;;;;;;
"Рюкзак Asgard Р-5445 Фисташковый";;Р-5445;RUB;2520;1;0;1680;3;3;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5445--20;;;унисекс;Российские;"42 * 31 * 15 см";"16 л";Брезент;{зеленый,11,3910715,10,17,};"0.6 кг";Asgard;14'';;http://goldentrek.ru/wa-data/public/shop/products/72/35/3572/images/12657/12657.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/72/35/3572/images/12650/12650.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/72/35/3572/images/12651/12651.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/72/35/3572/images/12652/12652.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/72/35/3572/images/12653/12653.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/72/35/3572/images/12654/12654.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/72/35/3572/images/12655/12655.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/72/35/3572/images/12656/12656.970.jpg;;;;;;;;;;
"Рюкзак Asgard Р-5445 ХакиW";;Р-5445;RUB;2520;1;0;1680;6;6;;;;1;Рюкзаки;;;;;;ryukzak-asgard-r-5445--21;;;унисекс;Российские;"42 * 31 * 15 см";"16 л";Брезент;{коричневый,11,9849600,8,};"0.6 кг";Asgard;14'';;http://goldentrek.ru/wa-data/public/shop/products/73/35/3573/images/12666/12666.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/73/35/3573/images/12659/12659.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/73/35/3573/images/12660/12660.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/73/35/3573/images/12661/12661.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/73/35/3573/images/12662/12662.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/73/35/3573/images/12663/12663.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/73/35/3573/images/12664/12664.970.jpg;http://goldentrek.ru/wa-data/public/shop/products/73/35/3573/images/12665/12665.970.jpg;;;;;;;;;;
